SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1216.10,1226.10,1185.00,1190.85,1190.85,1216.40,1144,5341,6414473.00,
500003,AEGIS LOGIS ,B ,Q,110.90,110.90,107.20,107.95,107.95,110.15,506,37176,4023918.00,
500008,AMAR RAJA BA,A ,Q,918.00,919.90,880.00,894.45,894.45,921.30,3812,49960,44523097.00,
500009,A.SARABHAI  ,XD,Q,8.55,8.95,8.51,8.62,8.56,8.67,156,41260,355114.00,
500010,HDFC        ,A ,Q,1175.00,1177.80,1160.60,1173.30,1176.00,1160.60,2844,54268,63459105.00,
500012,ANDHRA PETRO,XC,Q,12.90,13.45,12.20,13.30,13.30,12.95,247,165673,2097459.00,
500013,ANSAL INFRAS,B ,Q,18.05,19.10,18.05,18.95,18.95,18.95,83,13221,250959.00,
500014,APPLE FINANC,XD,Q,2.27,2.43,2.26,2.35,2.35,2.38,10,2480,5634.00,
500020,BOM DYEING  ,B ,Q,45.70,45.80,43.60,43.95,43.95,45.55,1354,94502,4187615.00,
500023,ASIANHOTNR  ,B ,Q,102.05,102.05,102.00,102.00,102.00,108.70,4,25,2550.00,
500024,ASSAMCO     ,B ,Q,5.90,5.99,5.65,5.70,5.70,5.92,275,276842,1591966.00,
500027,ATUL LTD.   ,A ,Q,1860.65,1899.00,1826.10,1855.80,1855.80,1854.75,457,1564,2903309.00,
500028,ATV PROJECTS,XT,Q,7.29,7.97,7.27,7.41,7.84,7.65,60,86978,632631.00,
500029,AUTOLITE(I) ,B ,Q,57.00,57.00,51.70,52.45,52.45,52.50,8,940,50369.00,
500031,BAJAJ ELECT.,A ,Q,234.95,241.25,234.35,240.05,239.30,236.00,836,33029,7861850.00,
500032,BAJAJHIND   ,B ,Q,18.60,18.70,17.80,18.10,18.10,18.60,2016,1346132,24429775.00,
500033,FORCE MOTR  ,B ,Q,3010.00,3024.00,2840.00,2870.10,2870.10,3000.75,6825,98200,286469334.00,
500034,BAJFINANCE  ,A ,Q,7700.00,7715.00,7220.00,7622.85,7599.00,7650.10,7754,26566,198431617.00,
500038,BALRAM.CHINI,A ,Q,110.05,110.05,101.45,103.55,103.55,109.85,4008,505558,52625207.00,
500039,BANCO PROD. ,B ,Q,125.00,127.00,125.00,126.55,126.70,126.10,98,5083,640309.00,
500040,CENTURY TEXT,A ,Q,595.00,597.40,580.25,586.40,586.40,594.50,2188,78235,45831426.00,
500041,BANNARI AMAN,B ,Q,1745.00,1799.00,1745.00,1748.10,1745.00,1746.50,50,1008,1763319.00,
500042,BASF INDIA  ,B ,Q,936.10,940.80,920.00,924.80,924.80,940.75,294,2793,2605757.00,
500043,BATA INDIA  ,A ,Q,554.00,560.70,546.85,556.50,559.50,555.05,1309,24416,13490420.00,
500048,BEML LTD    ,A ,Q,848.00,848.00,813.30,817.30,821.25,850.50,3362,45051,37397429.00,
500049,BHARAT ELECT,A ,Q,1098.70,1111.65,1083.70,1106.05,1106.05,1099.95,2040,24461,26807540.00,
500051,BHAG GAS    ,Z ,Q,0.57,0.57,0.53,0.57,0.53,0.55,5,4100,2335.00,
500052,BHANSALI ENG,B ,Q,20.15,20.20,19.75,19.80,19.75,20.40,45,26657,529626.00,
500055,BHUSH STEEL ,A ,Q,35.35,35.45,34.50,34.65,34.80,35.65,231,36359,1269502.00,
500058,BIHAR SPONGE,XT,Q,2.44,2.44,2.30,2.44,2.44,2.36,6,809,1896.00,
500059,BINANI IND. ,B ,Q,65.85,65.90,64.00,64.05,64.05,64.60,37,2539,163961.00,
500060,BIRLA ERIC. ,T ,Q,36.00,36.70,35.60,36.00,36.00,37.00,33,2705,97084.00,
500067,BLUE STAR   ,B ,Q,428.00,431.50,422.00,429.40,430.00,428.05,632,8567,3659059.00,
500068,DISA INDIA  ,XC,Q,3980.00,4025.00,3980.00,4022.00,4022.00,4000.00,8,28,112463.00,
500074,BPL LTD.    ,B ,Q,26.30,29.45,26.30,29.30,29.30,27.10,481,96905,2755094.00,
500078,CAMPH.& ALL ,XC,Q,570.00,588.00,570.00,581.50,582.00,580.00,10,321,186695.00,
500083,CENTURY EXT ,B ,Q,1.89,1.98,1.87,1.87,1.87,1.95,27,17077,32653.00,
500084,CESC LTD.   ,A ,Q,566.00,577.25,557.50,561.20,561.20,567.10,1802,31577,17976014.00,
500085,CHAMBAL FERT,B ,Q,63.65,65.25,62.90,64.40,64.40,62.65,578,61192,3915615.00,
500086,EXIDE IND.  ,A ,Q,152.10,153.80,151.00,151.55,151.55,152.45,1322,84771,12909972.00,
500087,CIPLA LTD.  ,A ,Q,500.85,504.95,492.35,494.90,494.90,497.40,8245,241058,120301307.00,
500089,DIC INDIA   ,B ,Q,564.90,568.80,551.25,553.05,553.05,564.60,30,891,499220.00,
500092,CRISIL LTD  ,A ,Q,2085.00,2120.00,2069.90,2113.20,2120.00,2067.75,248,562,1179475.00,
500093,CROMPT.GREAV,A ,Q,62.25,63.10,61.40,62.20,62.20,62.15,1911,446641,27833718.00,
500096,DABUR (I)   ,A ,Q,286.00,289.60,281.15,283.10,283.10,284.70,1912,64783,18566436.00,
500097,DALMIASUG   ,B ,Q,95.15,96.50,84.40,93.10,93.10,93.40,1612,62245,5640702.00,
500101,ARVIND Ltd  ,A ,Q,301.15,304.00,295.40,301.15,301.15,302.30,3264,144157,43263895.00,
500102,BALARPUR IND,B ,Q,17.45,17.95,16.80,17.40,17.40,17.30,1230,624575,10855310.00,
500103,BHEL        ,A ,Q,118.50,118.75,115.75,117.55,117.55,118.55,4546,2052100,240601456.00,
500104,HIND.PETRO  ,A ,Q,817.05,836.75,800.70,807.00,807.00,829.90,3415,82970,67384876.00,
500106,IFCI LTD    ,A ,Q,23.15,23.30,22.70,22.85,22.85,23.30,858,466960,10703867.00,
500108,MAHA.TELE   ,B ,Q,17.55,17.90,17.25,17.60,17.60,17.25,1329,190530,3344437.00,
500109,MRPL        ,A ,Q,66.00,66.00,64.10,64.55,64.55,65.50,658,77164,5011784.00,
500110,CHENNAI PET.,B ,Q,217.80,219.40,195.00,196.85,196.85,203.00,13943,611541,125606039.00,
500111,REL.CAP.    ,A ,Q,388.90,391.75,380.45,386.10,386.10,387.90,8301,416337,160431074.00,
500112,STATE BANK  ,A ,Q,168.95,170.70,166.60,169.55,169.55,168.95,15131,1700663,286124083.00,
500113,STEEL AUTH. ,A ,Q,39.00,39.40,38.45,39.20,39.20,39.10,1584,488106,19032061.00,
500114,TITAN       ,A ,Q,364.00,367.45,359.00,362.60,362.60,362.45,1838,42187,15350973.00,
500116,IDBI BANK L ,A ,Q,64.15,65.15,63.80,64.10,64.10,64.45,1145,262116,16881674.00,
500117,DCW LTD.    ,B ,Q,29.70,29.90,28.50,28.75,28.75,29.25,875,216242,6294474.00,
500119,DHAMPUR SUGA,B ,Q,85.75,86.25,81.80,83.85,83.85,85.65,1867,167285,14005956.00,
500120,DIAMINES&CHM,XD,Q,34.00,39.90,34.00,38.90,38.90,38.00,13,155,5772.00,
500123,ELANTAS     ,B ,Q,1415.00,1455.95,1415.00,1449.95,1451.00,1422.90,236,2396,3469375.00,XD
500124,DR.REDDY'S  ,A ,Q,3029.80,3038.45,3016.95,3025.25,3025.25,3030.70,918,23260,70357785.00,
500125,E.I.D.PAR   ,A ,Q,233.40,236.60,227.50,231.55,231.40,233.40,1133,29907,6928347.00,
500126,MERCK LTD   ,B ,Q,710.00,717.95,702.00,711.80,716.50,704.80,181,2428,1723108.00,
500128,ELEC.CASTING,B ,Q,18.05,18.10,17.30,17.65,17.65,18.20,223,129057,2273992.00,
500132,EMPEE SUGARS,XD,Q,6.62,6.62,6.13,6.14,6.14,6.81,62,29050,182329.00,
500133,ESAB INDIA  ,B ,Q,562.95,568.95,553.10,568.95,568.95,567.35,22,155,86898.00,
500135,ESSEL PROP  ,B ,Q,197.80,204.40,197.40,202.30,202.30,194.35,1312,52901,10660998.00,
500136,ESTER INDUS.,B ,Q,59.00,59.40,56.85,57.20,57.20,58.85,239,6546,378614.00,
500139,FEDDER.LLYOD,B ,Q,77.80,78.85,77.05,77.70,77.70,78.60,356,32674,2544522.00,
500141,FERRO ALLOYS,XD,Q,4.56,4.84,4.55,4.63,4.57,4.60,22,6095,28125.00,
500142,FGP LTD.    ,XD,Q,2.75,2.75,2.75,2.75,2.75,2.62,3,1000,2750.00,
500143,P.H.CAPITAL ,XD,Q,26.20,26.20,23.75,23.75,23.75,25.00,11,4834,116114.00,
500144,FINOL. CABLE,A ,Q,288.00,299.00,288.00,291.40,291.40,287.10,1116,24609,7199253.00,
500147,CMI FPE     ,XC,Q,437.00,437.00,437.00,437.00,437.00,435.30,1,5,2185.00,
500148,UFLEX LTD   ,B ,Q,185.00,186.10,182.05,183.10,183.10,183.90,774,23288,4301852.00,
500150,FOSECO INDIA,B ,Q,1342.00,1350.00,1330.00,1331.00,1330.00,1356.70,10,126,168369.00,
500151,GOLDEN TOB  ,B ,Q,43.30,43.35,41.00,41.30,41.30,44.10,95,3255,137330.00,
500153,GANESH BENZO,XD,Q,20.00,20.80,20.00,20.10,20.10,20.35,82,33070,670779.00,
500155,GARDEN SILK ,B ,Q,25.70,25.70,24.60,25.00,25.00,25.50,44,4160,104176.00,
500159,METROGLOBL  ,XC,Q,66.60,68.90,66.60,68.50,68.50,67.30,9,269,18353.00,
500160,GTL LTD.    ,B ,Q,12.39,12.39,10.95,10.98,10.98,11.14,119,18020,198957.00,
500162,PARRYSUGR   ,B ,Q,38.30,38.80,38.15,38.45,38.40,39.75,13,1451,55825.00,
500163,GODFREY PH  ,B ,Q,873.45,873.45,854.10,857.10,857.10,869.85,1319,12873,11113874.00,
500164,GODREJ IND  ,A ,Q,339.25,347.85,339.25,346.65,346.65,339.65,764,13524,4655085.00,
500165,KANSAI NERO ,A ,Q,287.00,290.90,285.40,287.55,287.00,285.95,401,7916,2275679.00,
500166,GOODRICKE   ,XC,Q,165.10,169.65,163.25,164.70,164.70,171.95,338,30248,5011036.00,
500168,GOODYEAR (I),B ,Q,528.05,532.00,515.00,517.95,517.95,527.95,154,4748,2489150.00,
500170,GTN INDUS   ,B ,Q,11.74,11.79,11.74,11.79,11.79,10.72,5,2500,29463.00,
500171,GHCL LTD    ,B ,Q,165.05,169.40,159.00,166.40,166.40,163.30,6045,357255,59262673.00,
500173,GUJ.FLOURO  ,B ,Q,494.65,499.15,481.00,494.05,499.15,495.75,271,2620,1282938.00,
500174,GUJ.LEASE   ,B ,Q,1.70,1.86,1.70,1.86,1.86,1.78,5,565,1043.00,
500179,HCL INFOSYS ,B ,Q,40.45,40.45,39.10,39.75,39.75,40.15,3850,349837,13831641.00,
500180,HDFC BANK   ,A ,Q,1135.30,1142.25,1135.30,1140.70,1140.70,1137.10,1630,32602,37151664.00,
